"No.","Time","Source","Destination","Protocol","Length","Info","Window"
"236","4.846284","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=239779 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"237","4.846284","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=241239 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"238","4.846284","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"239","4.846523","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=244159 Win=92928 Len=0","363"
"240","4.848852","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=244159 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"241","4.848852","130.192.1.34","192.168.1.122","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]","245"
"242","4.849045","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=247023 Win=89856 Len=0","351"
"243","4.860117","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=247023 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"244","4.860117","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=248483 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"245","4.860117","130.192.1.34","192.168.1.122","TCP","618","443  >  64177 [ACK] Seq=249943 Ack=734 Win=31360 Len=564 [TCP segment of a reassembled PDU]","245"
"246","4.860265","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=250507 Win=86528 Len=0","338"
"247","4.860396","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"248","4.860497","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=251967 Win=84992 Len=0","332"
"249","4.860879","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=251967 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"250","4.860879","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=253427 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"251","4.860879","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"252","4.860879","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=256347 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"253","4.860879","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=257807 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"254","4.860879","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"255","4.861149","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=260727 Win=76288 Len=0","298"
"256","4.861409","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=260727 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"257","4.861409","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"258","4.861540","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=263647 Win=73216 Len=0","286"
"259","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=263647 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"260","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=265107 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"261","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"262","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=268027 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"263","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=269487 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"264","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"265","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=272407 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"266","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=273867 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"267","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"268","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=276787 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"269","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=278247 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"270","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"271","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=281167 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"272","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"273","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=284087 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"274","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=285547 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"275","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"276","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=288467 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"277","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=289927 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"278","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"279","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=292847 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"280","4.863555","130.192.1.34","192.168.1.122","TCP","1006","443  >  64177 [ACK] Seq=294307 Ack=734 Win=31360 Len=952 [TCP segment of a reassembled PDU]","245"
"281","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"282","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=296719 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"283","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=298179 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"284","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"285","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=301099 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"286","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=302559 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"287","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"288","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=305479 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"289","4.863555","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=306939 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"290","4.863555","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"291","4.864829","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=309859 Win=27136 Len=0","106"
"292","4.865444","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=309859 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"293","4.865444","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=311319 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"294","4.865444","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"295","4.865444","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=314239 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"296","4.865666","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=315699 Win=21248 Len=0","83"
"297","4.865919","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"298","4.866103","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=317159 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"299","4.866103","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=318619 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"300","4.866103","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"301","4.866103","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=321539 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"302","4.866289","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=322999 Win=14080 Len=0","55"
"303","4.866758","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=322999 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"304","4.866758","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"305","4.866758","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=325919 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"306","4.866758","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=327379 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"307","4.866758","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"308","4.866758","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=330299 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"309","4.866758","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=331759 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"310","4.866758","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"311","4.866758","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=334679 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"312","4.866758","130.192.1.34","192.168.1.122","TCP","794","443  >  64177 [ACK] Seq=336139 Ack=734 Win=31360 Len=740 [TCP segment of a reassembled PDU]","245"
"313","4.867171","192.168.1.122","130.192.1.34","TCP","54","[TCP ZeroWindow] 64177  >  443 [ACK] Seq=734 Ack=336879 Win=0 Len=0","0"
"314","4.872181","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64177  >  443 [ACK] Seq=734 Ack=336879 Win=4864 Len=0","19"
"315","4.873743","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64177  >  443 [ACK] Seq=734 Ack=336879 Win=131328 Len=0","513"
"316","4.889176","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"317","4.889176","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=338339 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"318","4.889176","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=339799 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"319","4.889176","130.192.1.34","192.168.1.122","TCP","538","443  >  64177 [ACK] Seq=341259 Ack=734 Win=31360 Len=484 [TCP segment of a reassembled PDU]","245"
"320","4.889334","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=341743 Win=126464 Len=0","494"
"321","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"322","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=343203 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"323","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"324","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=346123 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"325","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=347583 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"326","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"327","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=350503 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"328","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=351963 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"329","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"330","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=354883 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"331","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=356343 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"332","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"333","4.890938","130.192.1.34","192.168.1.122","TCP","290","443  >  64177 [ACK] Seq=359263 Ack=734 Win=31360 Len=236 [TCP segment of a reassembled PDU]","245"
"334","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=359499 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"335","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"336","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=362419 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"337","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=363879 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"338","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"339","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=366799 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"340","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=368259 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"341","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"342","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=371179 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"343","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=372639 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"344","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"345","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=375559 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"346","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=377019 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"347","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"348","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=379939 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"349","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=381399 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"350","4.890938","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"351","4.890938","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=384319 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"352","4.892044","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=385779 Win=82432 Len=0","322"
"353","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"354","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=387239 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"355","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=388699 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"356","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"357","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=391619 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"358","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=393079 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"359","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"360","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=395999 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"361","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=397459 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"362","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"363","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=400379 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"364","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=401839 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"365","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"366","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=404759 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"367","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=406219 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"368","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"369","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=409139 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"370","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"371","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=412059 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"372","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=413519 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"373","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"374","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=416439 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"375","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=417899 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"376","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"377","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=420819 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"378","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [PSH, ACK] Seq=422279 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"379","4.893068","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"380","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=425199 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"381","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=426659 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"382","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=428119 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"383","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=429579 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"384","4.893068","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=431039 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"385","4.894104","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=432499 Win=35584 Len=0","139"
"386","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=432499 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"387","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=433959 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"388","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"389","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=436879 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"390","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=438339 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"391","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"392","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=441259 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"393","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=442719 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"394","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"395","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=445639 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"396","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=447099 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"397","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"398","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=450019 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"399","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=451479 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"400","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"401","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=454399 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"402","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"403","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=457319 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"404","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=458779 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"405","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"406","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=461699 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"407","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=463159 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"408","4.894777","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"409","4.894777","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=466079 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"410","4.894777","130.192.1.34","192.168.1.122","TCP","722","443  >  64177 [ACK] Seq=467539 Ack=734 Win=31360 Len=668 [TCP segment of a reassembled PDU]","245"
"411","4.895568","192.168.1.122","130.192.1.34","TCP","54","[TCP ZeroWindow] 64177  >  443 [ACK] Seq=734 Ack=468207 Win=0 Len=0","0"
"412","4.900581","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64177  >  443 [ACK] Seq=734 Ack=468207 Win=267776 Len=0","1046"
"413","4.901591","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64177  >  443 [ACK] Seq=734 Ack=468207 Win=395520 Len=0","1545"
"414","4.915423","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
