"No.","Time","Source","Destination","Protocol","Length","Info","Window"
"4215","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4216","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5717699 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4217","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4218","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5720619 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4219","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5722079 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4220","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4221","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5724999 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4222","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5726459 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4223","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4224","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5729379 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4225","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5730839 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4226","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4227","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5733759 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4228","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5735219 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4229","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4230","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5738139 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4231","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4232","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5741059 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4233","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5742519 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4234","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4235","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5745439 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4236","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5746899 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4237","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4238","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5749819 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4239","2.816050","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5751279 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4240","2.816050","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4241","2.817057","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5754199 Win=4425216 Len=0","17286"
"4242","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5754199 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4243","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5755659 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4244","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4245","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5758579 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4246","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5760039 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4247","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4248","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5762959 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4249","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4250","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5765879 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4251","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5767339 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4252","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4253","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5770259 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4254","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5771719 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4255","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4256","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5774639 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4257","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5776099 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4258","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4259","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5779019 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4260","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5780479 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4261","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4262","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5783399 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4263","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5784859 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4264","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4265","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5787779 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4266","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4267","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5790699 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4268","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5792159 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4269","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4270","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5795079 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4271","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5796539 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4272","2.817503","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4273","2.817503","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5799459 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4274","2.818534","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5800919 Win=4378368 Len=0","17103"
"4275","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5800919 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4276","2.818779","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4277","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5803839 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4278","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5805299 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4279","2.818779","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4280","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5808219 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4281","2.818779","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4282","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5811139 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4283","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5812599 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4284","2.818779","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4285","2.818779","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5815519 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4286","2.819152","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5816979 Win=4362240 Len=0","17040"
"4287","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5816979 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4288","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4289","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5819899 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4290","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5821359 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4291","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4292","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5824279 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4293","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5825739 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4294","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4295","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5828659 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4296","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5830119 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4297","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4298","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5833039 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4299","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4300","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5835959 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4301","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5837419 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4302","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4303","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5840339 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4304","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5841799 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4305","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4306","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5844719 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4307","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5846179 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4308","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4309","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5849099 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4310","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5850559 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4311","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4312","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5853479 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4313","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5854939 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4314","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4315","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5857859 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4316","2.819478","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4317","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5860779 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4318","2.819478","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5862239 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4319","2.820440","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5863699 Win=4315648 Len=0","16858"
"4320","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4321","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5865159 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4322","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5866619 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4323","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4324","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5869539 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4325","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5870999 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4326","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4327","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5873919 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4328","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5875379 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4329","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4330","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5878299 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4331","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5879759 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4332","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4333","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5882679 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4334","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4335","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5885599 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4336","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5887059 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4337","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4338","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5889979 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4339","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5891439 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4340","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4341","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5894359 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4342","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5895819 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4343","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4344","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5898739 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4345","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5900199 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4346","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4347","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5903119 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4348","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4349","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5906039 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4350","2.821281","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5907499 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4351","2.821281","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4352","2.822394","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5910419 Win=4268800 Len=0","16675"
"4353","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5910419 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4354","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5911879 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4355","2.822765","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4356","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5914799 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4357","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5916259 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4358","2.822765","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4359","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5919179 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4360","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5920639 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4361","2.822765","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4362","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5923559 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4363","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5925019 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4364","2.822765","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4365","2.822765","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5927939 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4366","2.822765","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4367","2.823249","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5930859 Win=4248576 Len=0","16596"
"4368","2.823637","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5930859 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4369","2.823637","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5932319 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4370","2.823637","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4371","2.823637","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5935239 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4372","2.823637","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5936699 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4373","2.823637","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4374","2.823891","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=5939619 Win=4239616 Len=0","16561"
"4375","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5939619 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4376","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5941079 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4377","2.824267","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4378","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5943999 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4379","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5945459 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4380","2.824267","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4381","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5948379 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4382","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5949839 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4383","2.824267","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4384","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5952759 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4385","2.824267","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4386","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5955679 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4387","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5957139 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4388","2.824267","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"4389","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5960059 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"4390","2.824267","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=5961519 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
